flickr_image_id, questions, keyword
28092735420,Where is that?---How do you get out there?---Can you climb out on that rock?---Which famous rock formation crashed into the sea in 2017?---Has the Azure Window collapsed?---When did the Azure Window collapse?---What ocean is this?---Whats the rock formation called?---What time of day was this taken?,Azure Window
15113611297,What is the name of this mountain?---Where is this mountain located?---Can you tell me how to get here?---Where is this---How tall is this mountain---How long does it take to hike up this mountain,Helvellyn
41486115304,Can you shop here?---Where is this?---What businesses are here?---What shops are at this location?---When is the best time to shop here?---How do I get here?---What time is this place open---Are there any dining options here---When does this place close,Covent Garden
8040426477,Is Pimlico Station part of Victoria station?---Can you take the subway here?---Can you get to Waterloo station from here?---How much does it cost to ride a train there---How old is that station---How tall is that underground sign,London Victoria station
9788255724,How many tourists come here each year?---What's the deal with the off-brand costume characters that hang around here?---What's the height of the uppermost screen here?---Are there public bathrooms here?---What streets run through this place?---What is the address of the building in the middle---How many stories is that building---Who owns the big blue building in the middle---Does that building have an observation deck---Is this typically crowded?---What to people do there?---Is it cold there?,One Times Square
9797018366,Is this a Trump-related protest?---Is there a name for the group of people protesting here?---Is it legal to demonstrate like this on private property?,40 Wall Street
19908368083,How many gallons of water runs through here each day?---What country is this in?---Can you find me hotels near here?---Is that water drinkable?---Where is this located?---Is this a popular tourist destination?,Niagara Falls
14415515734,Where is this bank---What is this bank---Is this a cellar,Second Bank of the United States
4718019583,Where is this sign located?---Is this a public place?---What country is this in?,June
38172261612,Where is this?---Are those occupied?---Are those for rent?---How old is this neighborhood?---How tall are the buildings?---Where was this taken?,Gateway Arch
6155337663,Where is this city located?---How old are these buildings?---What are those cables hanging used for?---What street is this?---Where was this taken?---How old is this neighborhood?---What street is this---Where is this---Can I go there,Nablus
6405571459,When was this building built?---What is the purpose of this place?---What do people do here?---How tall is that tower with the gold top behind the group of people---What material is that gold roof made from---Can I go inside that building for free---How many rooms are in there?---How often are services held?---What religion is it associated with?---What country is it located in?,Gurudwara Bangla Sahib
2173769243,Is that a beluga whale---What species of whale is that---How much water is in that tank,Georgia Aquarium
8641437351,Who painted these portraits?---When were these portraits painted?---Who is portrayed in these paintings?---Am I able to purchase the art?---Is this a museum?---Who painted these---What is depicted in these paintings---Are these for sale---Who are the figures in these paintings?---Where is this located?---Are these religious figures?,Mount of Olives
14493018742,Where is this located?---Do people live near here?---Is there camping nearby?---What purpose does this stone wall serve---How old I this structure---What is that body of water in the background,Castillo San Felipe del Morro
250056112,Where is this?---Who are they?---None,rope bridge
44372955981,are there rentals available there---can you water ski---is there a resort nearby---Is this lake natural?---When was the bridge here built?---Who designed the bridge here?---What is this bridge made of?---How long is this bridge?---When was this bridge constructed?,Lake Havasu
35397484965,How old is this university?---How many students go here?---What country is this in?,Rogers Centre
9706583403,How high up is this man---What mountain range is this part of---What kind of motorcycle is the man riding---What's the elevation of the highest point of this mountain?---Is this the only road on the mountain?---What country is this mountain in?---Where is this located?---How high is it?---Who made this?,Khardung La
41554264504,what kind of plant is that---how long do those plants survive---where do those plants originate from---What kind of plant is this?---Is this poisonous?---Is this hard to grow?---What animals live there?---How big is it?---Are there zebra there?,San Diego Zoo Safari Park
5992828264,When was this built?---Who built it?---Where does it go?---What country is this in?---What kind of architecture is it?---When was it completed?---Can I walk across this bridge---What body of water does it cross---What boroughs does it connect,Manhattan Bridge
3149267857,what material is that building made of---who designed this structure---how much money to see this museum---Where is this?---What do the orange characters say?---What's the structure made of?---Do I need a reservation to come here?---How close can one park?---Whe nwas this built?---What event is going on?---What does the sign say in english?,National Palace Museum
9735134733,What kind of bike is this?---Is it street legal?---How much does it cost?,Hockenheimring
34880830830,What style of donuts are these?---Who made these donuts?---How much do these donuts cost?,Bermondsey
8482492117,What kind of animal is this?---Is this dangerous?---What habitat does this live in?,Cape of Good Hope
10041148073,What kind of train is this?---Does this train still operate?---How old is it?---What is this railroad called?---Is this railroad still in service?---What year were the tracks laid?---How fast does that engine go?---How long does this track span?---Can anybody ride that train?---None---None,coast
28767683752,When was this built?---How tall is this ceiling here?---How many pews are in this cathedral?---When was this cathedral built?---Who built this cathedral?---Are there tours conducted of this cathedral?---When are masses there---Can I visit it---When was it built,Cologne Cathedral
4159825667,What is this building---How old is this building---How many windows does this building have---Why is Osaka Castle famous?---How much does it cost to go to Osaka Castle?---Can you go into Osaka Castle?---How old is this castle in the picture?---Does anyone still live in this castle?---Does this castle have electricity?,Osaka Castle
43213271511,What road is this---How many residents are here---How much does it cost to live here,Vicarage Road
3163097562,Is this a picture of a play---Are these actors in A Christmas Carol---What are these people doing---Who are they---Where are they---What are they doing,Cow Palace
16241542798,Where was this taken?---What kind of business is this?---Whats the hours of operation?,Muswell Hill
29786261207,What mountain range is this?---What are the trees in the foreground?---What kind of predators live here?---Is camping permitted here---What is the name of this mountain?---What's the name of these kinds of clouds?---What kind of trees are these?,Grouse Mountain
17057194627,Why is it lit up like that---Is that for a holiday---When was this taken---When was this built?---Who designed it?---How tall is this building?---How do I go here?---How much does it cost to go here?---How many businesses operate out of this building---When was construction on that building completed---Why is the building lit up blue and orange---How many floors does it have,Empire State Building
40418835325,Whats the max capacity?---How much are tickets?---Which event is this?---Where is this located?---What event is taking place here?---What is the name of this arena?,Friends Arena
18177009380,Name that bridge---What river is this---What's the address of the gray building with the spikes on top,PNC Park
2639740719,Where is this located?---Is this open to the public?---Is it free to enter?---is it public or private---is it in Asia---how often does it get manicured---Where is this garden located?---Does it cost to visit here?---What kind of trees are in this garden?,zen garden
43913392981,Where is this---How big is this castle---When was this built---What's this building made of?---Can tourists visit here?---What's immediately over the hedge?---Can a visitor get a hotel room in this building?---Can a visitor get a meal in this building?---How tall is it?---When was it built?---How much did it cost to make?,Belvoir Castle
8035321949,Where is this located?---Can I walk here?---Can I bike here?---Where is this---Who designed this---How do I get here,Spinalonga
44525126352,How many floors is the building on the right---When was this building built---Who owns this building---Is CNN the only company that occupies this building?---Is there some kind of event hosted here?---Is this where they do all the news?,CNN Center
13754905803,Who designed this?---How old is this?---Is this open to the public?---Where is this located?---When was it constructed?---Is this a popular tourist destination?---Where was this taken?---What building is this in?---Who built it?,Villa Savoye
4454917058,Where is this located?---What significance does this chair hold?---To whom did this chair belong to?,Graceland
5016442062,how old are the sculptures---what are the open hours---can you buy art there,Metropolitan Museum of Art
31023045611,How were these arches constructed?---How old is this building?---What is it used for?,Château Frontenac
10410407116,Where are they---What is this place---What is the dress code in this place---Who are they?---Where was this taken?---What kind of clothes are those?,Temple Mount
35424795161,Where is this located?---Is it popular tourist destination?---What kind of events are held here?---How many seats does this stadium have---What kinds of sports do they play here---How much does it cost to go to a hockey game here---When was this arena built---How tall is that building---What team usually plays here---How deep is that ice on the rink,PPG Paints Arena
13180932194,Where is this place located?---When was it built?---Translate the Latin text to English.,mausoleum
123030110,Are there a lot of palm trees like that one in Bora Bora?---Are there a lot of sailboats like that one in Bora Bora?---Are there a lot of mountains like that one in Bora Bora?---When is the best time to visit this location?---How do I get here?---What can I do here?,Bora Bora
28310213677,What city is this in?---How many does it seat?---What was the date of the most recent game played here?---What is the record for attendance here?---How much does is cost to get a beer here?,Citizens Bank Park
26533944559,What are these people dressed as?---Are they in Harajuku?---Is this a popular character in Japan?,Harajuku
20967953573,How much does it cost to get a star like this?---When did they put this in?---What did this person do to deserve this?,Hollywood Walk of Fame
15544690433,Translate that into Korean---Translate that into Japanese---What does that sign say,hunting lodge
24529353175,What does it do?---How much does it cost?---Where can I find it?---Can you read me this sign in English?---What breed of cow is that?---Where is this?,CERN
6187855146,What kind of lock does this door have---Where can I buy a similar lock---What material is the lock made out of,throne room
14431564306,What body of water is that---Where is this---Can I visit this place,Cape Hatteras
15008356847,Who made this?---Where is this located?---What is this made of?,South Bronx
21727288959,What kind of flowers are these?---What part of the world do these flowers grow?---N/A---can you make tea out of those---what do they grow in that green house---where is it---What kind of flower are those purple ones at the bottom---Are those purple flowers perennials---What is the structure in the background made of,formal garden
7951811080,What are those flowers?---What is that item used for?---Does it snow here?,Bangalore Palace
3808609409,What kind of boat is that?---What city is that?---What is the tallest building there?---Can I ride in that boat?---Can I swim there?---How deep is that water?,Victoria Harbour
6436271071,Where is this?---Who designed it?---Who built it?,Lodi Gardens
14815964458,What kind of cows are those---Are those milking cows---Where are these cows from---What kind of cattle are these?---Where is this location?---How big is this field?---What breed of cow is this?---What kind of cow are these?---What's this animal's scientific name?---How long do they live?,pasture
31809922918,Can you make a reservation here?---Is the building air-conditioned?---Is the building on the ocean?---What variety of palm tree is in the foreground?---What's the busiest season for this hotel?---How tall is this building?---Is there a restaurant here?---Who owns this building?---How much do rooms cost here?---How tall is the building?---What city is this building in?---Where can I make reservations for this hotel?---What's the street address for this place?,Fontainebleau Miami Beach
29393335191,Is this a roller coaster?---How extreme is the ride?---Can all ages ride it?,Dollywood
44913623862,Where is this located?---How old is this structure?---Who built this?,Prambanan
37998748156,How long is the road?---How fast can I drive on the road?---Do people live near the road?---Where is that?---Is that a public road?---None,Arundel Castle
15487132278,How tall is this?---What kind of plants are those?---Is that a solar panel?---What is the purpose of that building?---What kind of plants are growing there?---Is this a place the public can visit?,roof garden
17247756399,Are these the same species of goose?---Is this a wild goose or has is been domesticated?---What does this animal usually eat?---what type of goose are these---what type of grass is in this---is the dark goose male or female,Lundy
8840291228,Is that castle publicly accessible?---What's the address of that castle?---When was that castle built?,Hever Castle
6025801423,When was this place built?---What was that wall made of?---Is this place still being used?---When was this built?---Are there hiking trails?---Do people live nearby?---Where is this located?---When was it built?---What was it used for?,Lohagad
4160455844,Where can I find this tower?---Is this in Kyoto?---When was this place built?---Who used to live here?---How tall is this building?,Osaka Castle
6156713343,how much water is in there---what'd it cost to build---has anyone jumped,National September 11 Memorial  Museum
3785284225,When was it built?---Who lived there?---Who built it?,Belvedere Castle
9882371573,What is this?---What does it run on?---What kind of vehicle uses this?---Is this a motorcycle?---What kind of bike is this?---How powerful is this bike?,Hockenheimring
2976843640,How far can I see from there---How high up is that---What kind of tree is that in the lower right hand corner,Grandfather Mountain
3916441797,What is the significance of the statues?---What are the statues made of?---Are these people at a religious service?---How many statues are there?---Why are their robes orange?---What is the sculpture of?,Wat Arun
23524012172,How tall is that stadium---What team usually plays there---How much do tickets there cost,FirstEnergy Stadium
11061825394,Where is this---What is the logo in the manhole cover---How is the shopping in this city---What city is this in?---Is this a public place?---How do I get here?---When was this place built?---Where is this,Freedom Trail
45806264511,What is that body of water?---Can you swim there?---Are there sharks in that area?---Where is Rottnest Island?---What kind of animals live on Rottnest Island?---Do I need a permit to go to this beach?---Where is Rottnest-Island?---What is the weather like in Rottnest-Island?---What sort of animals live at Rottnest-Island?,Rottnest Island
24749561798,What is the name of that big statue on the right?---What does the text on the red sign say?---What do those symbols above the arch mean?---What is that a statue of---Where is that---Can I go there,Hofburg
8455922492,How long is this bridge?---When was this bridge built?---Is this bridge closed today?---How tall is this bridge?---What's the name of the river this bridge crosses?---Is this the new or old Bay Bridge?---Is the body of water the San Francisco Bay?---How long is the bridge?---What river does this bridge cross---How long is that bridge---How long did that bridge take to build---What's the name of that bridge,San Francisco–Oakland Bay Bridge
19437738499,Where are the people going?---Are the people in a hurry?---Are the people going into the building?,June
9218798481,Where is this located?---What event is being held here?---What kind of vehicle is that?---What is the significance of the red blazers?---Is this a parade display?---Where was this taken?---Who are those guys?---Is that a parade?---None,Calgary Stampede
39974535872,What do the hieroglyphics on this carving say---Who is the sitting man supposed to represent---How old is this carving,Saqqara
322997614,Who plays here?---Where is this located?---How many people does this hold?,Comerica Park
26040706592,what types of trees are those---what kind of flowers are here---what season is it here---What kind of flowers are those purple ones at the bottom---How many species of flowers bloom here during the spring---Can I bring my dog here---Is there a discount there when flowers aren't in bloom---What city is this in?---How many different varieties of flowers are there?---Do a lot of people visit here each year?---What is the best time of year to see flowers blooming here?,Keukenhof
15224535327,Who are some of the figures in this photo?---When was this photograph taken?---Who took this photograph?---Who are those people?---When was this taken?---Who took this photograph?,carrousel
2414206887,Where is this---Is this place free to visit---What kind of plant is that---Where is this---How old is this girl---How big is this place,topiary garden
10466138956,How tall is the tower?---Who designed the tower?---When did they finish building the tower?---What do you call this kind of architecture?---Is this the tallest building in Sweden?,Turning Torso
5640422556,What font is that sign---What material is the floor made of---Can I bring my dog there---Where is this trail located?---What is this sign pointing to?---Is there an entrance fee here?,Freedom Trail
43683323080,Which island is this on?---Is there an admission fee?---What types of plants are native to the area?---What types of animals are native to the area?---What is the closest place to stay the night nearby?---How much does it cost to go to Haleakala?---How long does it take to drive to the top of Haleakala?---Is Haleakala an active volcano?,Haleakalā
44773640824,Where is this?---How tall is it?---Can I take public transit there?---Is this part of a national park?---How often does that erupt?---How much does it cost to get in here?---How high is this?---What is the best way to get here?---Is there any cultural significance to this location?,Haleakalā
41734368924,Is this all part of the museum?---How much is entrance to this museum?---What sort of exhibits do they have here?---Where is this located?---When was it constructed?---Is it open to the public year round?---What street is that?---Who made the graffiti?---Whats median house prices here?,National Civil Rights Museum
42244900954,Why is Leeds castle called Leeds Castle in Kent?---What type of castle is Leeds Castle?---Has Leeds Castle ever been attacked?,Leeds Castle
3808609409,What city is that?---What's the name of this boat?---What kind of boat is this?---What's the name of this body of water?,Victoria Harbour
2640879470,What is inscribed on that plaque?---What kind of plants are growing in the planter box?---Is this place open to the public?---What is the weather like here in April?---Is this located on the roof of a building?---What kind of plants are those?---Where was this taken?---What does the plaque say?---What style is this garden?---Can I visit this garden?---What kind of plants are in this garden?,roof garden
8674947147,What events happen here?---What year was the building constructed?---How many people can be seating inside?---Are there any hotels nearby?---Is parking free?,Allianz Arena
28198055435,Where is this---What is that building in the background---How big is this place---How many stairs are here?---Where is this located?---What is the building back there?---Is the Rocky statue still up?---Where is the Rocky Statue 2019?---How far are the Rocky steps from the Liberty Bell?,Rocky Steps
9475295750,Who plays here?---What sport is played here?---What city is this in?---Who are they?---Where was this taken?---How tall is the sign?,Busch Stadium
6405598309,What kind of fish is that?---What does it eat?---Where does it live?,Gurudwara Bangla Sahib
15919324904,When was it built?---How tall is it?---What body of water is that?---Where is this located?---Can I stay here?---When was it built?---was that a moat at one point---who was the first king there---wheres it at,Caernarfon Castle
31448063546,Where is this located?---What elevation is this place at?---Is this a public place?---How tall is this peak?---What's the temperature usually like here?---Can I climb to the top of this?---How long does it take to walk up and down Snowdon?---Why is Snowdon called Snowdon?---Is it hard to climb Snowdon?,Snowdon
10007043173,Where is this?---What does the building say on it?---What does it say on the left?---Where is this?---Is it free to go here?---How much is admission to this place?---Where is this located?---Can I go swimming there?---Is there an admission fee?,fountain
10522720054,Can I swim there---Can I bring my dog there---I that a public beach---What body of water is that at the bottom---How deep is that water---What kind of cloud formation is that at the top,dam
11616362604,What kind of flower is this---Does this flower grow in America---Are these flowers expensive,iceberg
7610984288,What breed of horse is this?---Who's on the carriage?---What town is this in?,Sark
16309887966,What is the name of the team that plays here?---When was this built?---How do I get here?,Kent State University
9151905633,What style design is this---How old is this design---What's the material for the floor,throne room
24684939171,Is that place open to the public---When was that built---Can I tour that building---How tall is that building---How tall is the far left smoke stack---How much energy does that station produce a year---Where is this place located?---When was it built?---What does it do?,Battersea Power Station
32408038256,Where was this taken?---Who built this?---When was it built?---Where is this building?---What's the average annual temperature in this room?---What's the average annual rainfall in the city where this room is?---What kind of wood are the columns?---Has this building ever seen a fire?,oast house
29806544980,Which station is this?---How far underground is she?---What was the time of day?---What direction is the camera facing?---How many use this station on an average day?,Lincoln Tunnel
12842974013,Where is this forest located?---What kind of trees grow here?---What kind of fauna can you find here?---Where is this forest located?---Is it a popular tourist destination?---What kind of trees are most prominent there?---Is that a bike trail on the right side?---Are there scary animals in those woods?---What kind of tree is that big one?,Epping Forest
14413332701,How tall does that type of tree grow---Does this tree lose its leaves in winter---Does this kind of tree yield good wood for furniture---What time of year was the picture taken?---How tall is the tree?---Do people have picnics under the tree?---What kind of tree is in this image?---Where is this located?---Is this a park?,Second Bank of the United States
44451862601,What body of water is this---How deep is this water---What types of fish thrive here,Yellowstone National Park
18579776521,What are these people gathered here for?---What event is taking place here?---Where is this located?---What event is this?---Where was this taken?---Is it open to the public?,Westboro Baptist Church
16968404646,What building is being depicted on the left---What is the name of the church in the mosaic on the right---Who made these pictures---Is this a mural---Are these paintings with tiles---Where is this,Lower East Side
34023331994,Who is responsible for the sign?---Did a scientist write the sign?---Can I go and question someone about the sign?---How many statues do they have at the cathedral?---Can you tell me more about the history of this place?---Can you translate this sign into French?,Canterbury Cathedral
10001655936,What species of butterfly is this---What type of flower is this---What is the average life span of this species of butterfly---What species is that---What kind of butterfly is that---What is that things name---What species is that moth?---None---None,animal
36755279323,When was this made?---What is this made of?---How was this made?---Who is the statue of?---When was it built?---How big is it?,Tian Tan Buddha
16118777330,Where is this island located---What's the average temperature of this island---Is this island warm---What coast is this?---How cold is the water?---What fish live here?,Robben Island
17750288412,What is his sitting on---What kind of chair is this---Can I buy this chair,Bowery
10011866734,Who made this?---What is this made of?---Where can I buy this?---Who made this?---When was it made?---How much is it worth?---What material is that made out of---Who created that---Where can I find that on display,art
22254975578,What is that building called?---What country is it in?---What is the name of the river in this photo?---How tall is that tower?---Where in the world is that tower?---Can you go to the top of that tower?---Is this structure lit from within?---Does the tower serve any function?---What was the humidity when this picture was taken?---How old is the tower?---What's the high-rise in the background right?,Tokyo Skytree
8320427550,Are they tearing down the Oracle Arena?---Where is the new Oracle Arena?---When was Oracle Arena built?,Oracle Arena
20693142499,What racing circuit is that car from---What team does this car represent---What is the top speed of this race car,Circuit de Spa Francorchamps
20614274581,Where is this located?---When was this built?---Did people live here?,Eastern State Penitentiary
15687707042,What's the building in the background?---What species are those yellow flowers?---Is brining flowers here a custom?---Whom does the statue of people at near left represent?---Can I find a meal in this town?---How old is this garden?---Who designed this garden?---Where is this garden situated?,Tuileries Garden
33417075174,What is that statue on the island---What kind of tree is that up close on the left---Where is this island located---What body of water is this,Kinkaku ji
14390873267,What type of foliage is this?---What building is in the background?---Where was this taken?---Where is this located---Where can I find these housings---What country is this in,Nara Dreamland
28046336888,What kind of sandwich is that---Can I buy that---Where can I buy that---What is in this sandwich?---What kind of bread is that?---What's a good recipe for this kind of sandwich?---What is the red stuff on this sandwich---How much would I pay for a sandwich like this---Can you tell what kind of bread this is,delicatessen
4620320375,Does this cat have extra toes?---Is this house in Key West?---How many cats are at this house---What species is this---Where can I buy this?---Can I have one as a pet?,Ernest Hemingway House
6942728458,What kind of car is that?---What is it worth?---When was it made?---Where is this showroom located?---What model is that car?---What are the business hours of this showroom?---Who made this?---Where is this located?---Is this car historically relevant?,auto showroom
36480982683,Where is this located?---When was it constructed?---Is this a popular tourist destination?,U.S. Bank Stadium
40244816310,Is this place haunted?---Do bodies wash up here?---Can I picnic here?,Golden Gate
14514554071,is this the playoffs---is he a threat to steal---what's the shortstops fielding percentage,Dodger Stadium
6643957621,Was this picture taken on a ship?---What is the body of water in this picture?---What kind of artifact is the pipe at the left edge?---What's the function of the artifact at right?---Can people walk along this path?---Where is this located?---What is that body of called?---Is it a popular tourist destination?,Juno Beach
34935438711,How high is it?---Can you jump off?---Who made this?---Do trains cross the bridge?---How long has it been open?---Do pedestrians walk on this bridge?---How wide is this water?---Have storms ever damaged this bridge?---Who designed this bridge---Where is this bridge---When was this made,Forth Bridge
30714660075,Who is this a statue of?---What is this statue made of?---Who made this statue?---Where is this?---What city is it in?---Who is this---Where can I see this statue---How big is this statue,Jardin du Luxembourg
10627530616,is this sap---is it resin---is this a fossil,dam
6968731777,Was this building ever used to sell goods---What road is this on---Why was this built here---Where is this store located?---What is sold here?---Is this store still open?---Who created this?---Does this have real Prada products in it?---When was this installed?---Where would I go to see this?---Is this near a major highway,Prada Marfa
39677434641,what event is going on here---where is this venue located---what is the name of this venue---Where is this?---What happens here?---Is this open to the public?,United Center
9679239838,What are those buildings in the distance---What is the tallest building in this city---What are these plants in the photo,Coit Tower
3263786193,How often do events like this happen here?---What city is this place in?---What's the average attendance for an event like this?---How much does a beer cost at this place?---What monster truck is that?---Whats the max capacity?---How much were tickets?,Pepsi Center
4622876761,What country is this in?---What body of water is that?---Is this a public space?,West Village
201013006,Are omnivores carnivores?---What makes a carnivore a carnivore?---Which animals are called carnivores?,carnivore
13368991223,How tall is this?---How deep does this body of water go?---What season is the best time to visit there?---How wide is it?---What is the body of water called?---How long is the bridge?---Time of day in this photo---How far is this from Tucson?---Can I rent a boat to travel in these waters?---Do any dangerous animals inhabit this region?---How hot does this place get in the summer?,Grand Canyon
30630623956,is that a Schwinn---is it a fixed gear---could I get one on eBay---How long is this path?---What are the coolest sites to see along the route?---Is this attraction worth it?---What brand of bicycle is that---How much does that bicycle cost---Where can I buy that bicycle,Freedom Trail
7808296356,Where is this located?---Is this a popular tourist destination?---When was it constructed?---Where was this built?---Who built it?---What is it used for?,Atomium
31764833478,Where is this racetrack?---Who is driving that car?---What kind of races take place here?---What kind of car is that?---How long is the track?---How much are tickets to the event?,Brands Hatch
6436207967,What year was the chisel work done?---How much would it cost to have this type of art done in my house?---Is there even a craftsman alive who can do this type of work?---How long does this type of work take to complete?---What material is this chiseled from?---Where in the world is this located?---What is this made of?---Is this a religious building?,Lodi Gardens
14187026471,Does anybody live here today---How many rooms does this palace have---When was this palace built---What is this building used for---Is this a popular area of the city?---What is this building used for?---Do people live here?---Is this a government building?---Where is this located?---When was it constructed?---Is this a popular tourist destination?,Somerset House
4265111611,Who built this?---When was it built?---Who lived there?---What purpose was this place originally build?---Who was the first owner of this building?---How many bedrooms does it have?---Has this building survived any earthquakes?---Who owns this building now?---How tall are these towers---How big is this place---What is the heating system like in this building,Burghley House
37389204314,What does the shirt say?---What kind of event is this?---Is she selling the shirts?,Fort Ord
36491440446,Where is this---Can tourists go there---What is that black rectangle on the ceiling---What's the name for this kind of lighting?---How much would that  uncomfortable looking couch cost?---Where does this hallway go?,Madison Square Garden
7178632756,What station is that---How much does the fare cost on that train---Where is that train going,Aviva Stadium
4027685767,When was this mission founded?---Who built this place?---Are there still services here?---Are there tours available?---Who does this statue represent---What is the statue holding---What is the statue made of---Who made this statue---Who does this statue depict?---What is this statue made of?---Who created this statue?,Mission Santa Barbara
8483301530,Where are they---What are they doing---Is that a museum,CERN
12465457134,Where is this street---Is this in America---Is this an airport---Where is this?---What is the purpose of this building?---What is there to do around here?,orchard
7063577761,What is the purpose of this building?---When was this building constructed?---What is the name of that street?---How old is this building---What is the height of this building---Do other companies operate out of this buiding---When was this building made---When was this building established---What is this made out of,The New York Times Building
12736193555,Where is this hot spring?---Is this hot spring good for bathing?---What's the temperature of that hot spring?---Is that safe to swim in?---Will that erupt with water?---Do wild animals like to visit that?,hot spring
31263329668,What kind of a bug is this?---What environment does this bug live in?---Does this bug come in any other colors?---What species is this insect?---How long is this bug?---In what part of the world would you find this insect?---What kind of bug is this?---Is it a type of lady bug?---Where are these bugs found?,University of Florida
26813967004,When was this museum founded?---How much is an annual membership to this museum?---What city is this located in?---What is some famous art housed at this museum?,Whitney Museum of American Art
46192738182,Who are the statues of?---How tall is the dome?---Where is this found at?,Marylebone
10416891653,Is the body of water  a river or stream?---Where is Primrose Hill?---What type of bridge is this?,Primrose Hill
15564275359,Who built that?---When was it built?---Why was it built?---What is the spire in the back ground---How much of the wall is still intact---Is this photo from east or west Germany,Berlin Wall
2501876727,Where is this located?---What is that thing on top of it?---When was it built?,gazebo
8555714007,Where is this table with these pamphlets?---Are these journals related to National Geographic?---Is that Science News journal popular?---Are these books for sale?---Where can I find these books?---Where is this?---Who publishes that magazine---What is the cover price of that magazine---How do I get a subscription to that magazine,National Geographic Society
16968404646,Is this place dangerous?---Who lives here?---Should I go here at night?,Lower East Side
36845239276,Why is that girl allowed to bring her dog to the game?---What is the best place to eat in the stadium?---Can I buy Mets gear at the stadium?---How much do tickets to the game cost on average?---What is the best area to sit for the game?---What kind of sport is played there?---They actually let dogs in there?---None---Who plays here---What is this event---Is this place open to public,Citi Field
5803464112,Are we looking at the observation floor?---Whose signature in the lower right corner?---Are there window washers on the side?---How tall is the tower in this picture?---Who built this?---What are the hours of operation for it?---When was this building completed?---Who designed this building?---Who is this building named for?,Willis Tower
8237070217,When was this cathedral built?---Who did the stained glass?---Can people tour the inside?---Who is depicted here?---When was this stained glass mural created?---Where is this located?---Is it open to the public?,Aachen Cathedral
17029925128,What building is this at the University of Virginia?---What happens inside?---What do the letters I. M. stand for?---When was it founded?---Who built it?---What classes are offered there?,University of Virginia
7807928252,How many rooms are in this building---What academic courses are offered in this castle---How long ago was this college founded---What city is this in?---When was it built?---How tall is it?---What famous people have graduated from here?---What do they teach at this university?---How can I go to this university?,University of Cambridge
30122322613,What does this say?---Where is this engraved?---What material is it engraved on?---What's that say?---Is that writing on a box?---What is this carving on?---What does that character on the right mean?---Is that the artist's signature on the right?---Where is this?,Tian Tan Buddha
10631988004,What is that---Is it art---Is this something artistic,berth
5399315500,What kind of clouds are those?---Where is that pathway at?---What kind of bushes are on the right side?,Buchenwald concentration camp
15626179021,Where was this picture taken?---Is this a museum?---What's the target age for this display?---Does this site charge admission?---How many people have seen this exhibit?---Is this free---Can I go there---Translate the signs to Spanish,Montezuma Castle National Monument
4722340242,What are those tall buoys for---What is the building on the right with the green top called---What kind of plane is that,Ellis Island
29484090632,What events happen there?---Who built it?---Is it pet friendly?,Moscow International Business Center
12859901465,Who designed this---Can I buy something like this---What type of design is this for the trophy---Who is the woman in the picture on the left---Who is the man in the right hand picture---What does the pyramid represent---What kind of flowers are those in the middle,Harrods
11622974156,Is this a show---Is this a venue---Where is this---What can you tell me about this concert hall---Name some famous bands that have played at this venue---When did this ballroom first open---How many people attended this event?---What's the venue capacity?---How long has this venue been around?---Is this the name of the event or the name of a band?,Blackpool Tower
14341572961,how high is the cliff---Where is this located---What is the name of this cliff---Can I hike there---Can I camp there---Can I jump from there---Has anyone ever fallen from this rock?---How many people visit each year?---Do people BASE jump here?---What's the height of this rock?---What body of water is this above?,Preikestolen
25590016267,What city is this---Are there apartments in this place---What body of water is that---Can I swim there---How hight up is he---Can I tour that building---What city is that?---How many floors are in that building?---Who is that man?,International Commerce Centre
41571022860,Who built this statue---When was this built---Can you tell me the material of this,Tokyo Disney Resort
3848491519,Why is there an ice cream cone on top of that truck?---Why is there a truck inside this building?---What are these people standing in line for?,entrance hall
8650202065,When was this statue made---When was this create---Can you tell me who made this---Who created this figure---What kind of flowers can be found here---When is this garden open for viewing---How much does this cost?---Who made it?---Where can i buy it?,topiary garden
2414137473,what's the structure---are those for water---where is this---Are these bee hives?---What is the purpose of this structure?---What country is this in?,topiary garden
35919442773,What are those doorways called?---What style architecture is this?---Is this cathedral still active?---Who painted or made that?---When was it made?---Where can I find it?---Is this scene inside St Vitus Cathedral?---What is the art conveying?---when was St Vitus Cathedral built,St. Vitus Cathedral
15648281035,How deep is it?---Is it a good temperature for swimming?---Can you take a boat out on that water?---What mountain is in the background---What is the name of the bridge---What lake is this,Lake Bled
24908322871,What country is this located in?---Is this a religious building?---Does anyone live here?---When was that build---Who designed it---Can I visit that place---Where is this located?---When was it constructed?---Is this a popular tourist destination?,Gurudwara Bangla Sahib
32360545910,Are those military ships---Can I swim there---When was this taken,berth
2976843640,How tall is this mountain---How long would it take to climb this mountain---Are there hiking trails on this mountain,Grandfather Mountain
15008689813,How old is that building---What material is that building made of---Can tourists go there to visit---How much does it cost to visit here---What is this monument made of---When was this built---How old is this building?---What civilization built it?---Whats it made out of?,Montezuma Castle National Monument
6293956369,What type of tree is that?---Where was this taken?---What type of leaves are those?,Castle Howard
19696129435,Who painted this?---Is this a modern art or ancient?---What materials was used to make this?---Who made this?---Where can I buy this?---What is this made of?---Is that historically significant?---Who is the artist?---None,Chauvet Cave
